method,seed_index,slot,time_avg_delay,time_avg_energy_raw,time_avg_energy_scaled,time_avg_fidelity
greedy,0,430,4984.25915096,6.419060074949e-01,0.64190601,0.6462169
greedy,0,431,4981.9384192,6.416835859046e-01,0.64168359,0.64619664
greedy,0,432,4978.78389136,6.421345585295e-01,0.64213456,0.64613836
greedy,0,433,4978.81399047,6.419455175592e-01,0.64194552,0.64614781
greedy,0,434,4975.73607046,6.418376837929e-01,0.64183768,0.6460517
greedy,0,435,4974.42493211,6.417615017507e-01,0.6417615,0.64599151
greedy,0,436,4968.65311587,6.413369039198e-01,0.6413369,0.64597858
greedy,0,437,4962.0565759,6.407331110703e-01,0.64073311,0.64598042
greedy,0,438,4957.33709387,6.404341966749e-01,0.6404342,0.64595672
greedy,0,439,4952.90107386,6.403166139486e-01,0.64031661,0.64604458
greedy,0,440,4947.26724308,6.398337839471e-01,0.63983378,0.64608402
greedy,0,441,4945.80512377,6.396333044843e-01,0.6396333,0.6461204
greedy,0,442,4945.07511129,6.395073228173e-01,0.63950732,0.64610477
greedy,0,443,4941.48483589,6.389092260035e-01,0.63890923,0.64606185
greedy,0,444,4938.42676179,6.393249938432e-01,0.63932499,0.64617754
greedy,0,445,4940.24404751,6.394365693109e-01,0.63943657,0.64615122
greedy,0,446,4935.40127111,6.396870149925e-01,0.63968701,0.64615103
greedy,0,447,4936.98800436,6.397131026782e-01,0.6397131,0.64619964
greedy,0,448,4934.32082025,6.401767513329e-01,0.64017675,0.64621774
greedy,0,449,4937.15026794,6.400513754002e-01,0.64005138,0.64622068
greedy,0,450,4943.07310863,6.400396993454e-01,0.6400397,0.64624736
greedy,0,451,4940.39874619,6.402331003707e-01,0.6402331,0.64626657
greedy,0,452,4934.9230432,6.398593591436e-01,0.63985936,0.64619043
greedy,0,453,4929.22454474,6.396480583059e-01,0.63964806,0.64621377
greedy,0,454,4925.54722495,6.397600808639e-01,0.63976008,0.64628049
greedy,0,455,4928.8870677,6.393420962793e-01,0.6393421,0.64631882
greedy,0,456,4930.22321577,6.389585632907e-01,0.63895856,0.64635966
greedy,0,457,4925.81381329,6.388471022420e-01,0.6388471,0.64640604
greedy,0,458,4925.56183611,6.390478615994e-01,0.63904786,0.64642013
greedy,0,459,4938.16611765,6.385101100145e-01,0.63851011,0.64646158
greedy,0,460,4934.47931025,6.385581440985e-01,0.63855814,0.64649278
greedy,0,461,4935.76953721,6.383409777263e-01,0.63834098,0.6465349
greedy,0,462,4935.75660859,6.385265235968e-01,0.63852652,0.64646713
greedy,0,463,4934.48806203,6.384121167161e-01,0.63841212,0.64646824
greedy,0,464,4937.54421121,6.381724992970e-01,0.6381725,0.64643815
greedy,0,465,4933.02402397,6.378774489578e-01,0.63787745,0.64646907
greedy,0,466,4930.11242601,6.378347017414e-01,0.6378347,0.64655914
greedy,0,467,4926.63204508,6.377167833457e-01,0.63771678,0.64661437
greedy,0,468,4921.08400461,6.372234243372e-01,0.63722342,0.64646858
greedy,0,469,4923.27924151,6.370346734334e-01,0.63703467,0.64644192
greedy,0,470,4923.80790952,6.367277338150e-01,0.63672773,0.64650227
greedy,0,471,4919.51639956,6.365744020063e-01,0.6365744,0.64655206
greedy,0,472,4915.28225725,6.365210598405e-01,0.63652106,0.64656745
greedy,0,473,4924.87616881,6.363767736621e-01,0.63637677,0.64660021
greedy,0,474,4930.38216679,6.362631943655e-01,0.63626319,0.64655811
greedy,0,475,4933.10620502,6.363351392756e-01,0.63633514,0.64652942
greedy,0,476,4928.46934732,6.361765277295e-01,0.63617653,0.64656617
greedy,0,477,4932.75670598,6.359115594393e-01,0.63591156,0.64650839
greedy,0,478,4928.31937716,6.357593287631e-01,0.63575933,0.64646327
greedy,0,479,4925.82965777,6.358253353163e-01,0.63582534,0.6463843
greedy,0,480,4921.39784384,6.355655672952e-01,0.63556557,0.64633117
greedy,0,481,4920.9997511,6.359620197780e-01,0.63596202,0.64634576
greedy,0,482,4925.0343721,6.356874615671e-01,0.63568746,0.64632929
greedy,0,483,4924.71756475,6.359412064283e-01,0.63594121,0.64628371
greedy,0,484,4921.30781941,6.358600225933e-01,0.63586002,0.64626119
greedy,0,485,4920.85443864,6.356781764904e-01,0.63567818,0.64617614
greedy,0,486,4916.46824867,6.354371898055e-01,0.63543719,0.64619024
greedy,0,487,4911.39953212,6.350832372918e-01,0.63508324,0.64622471
greedy,0,488,4914.97680271,6.352142263158e-01,0.63521423,0.64619346
greedy,0,489,4916.87224949,6.352811044135e-01,0.6352811,0.64620022
greedy,0,490,4919.34151946,6.355218415051e-01,0.63552184,0.64619444
greedy,0,491,4924.79152268,6.356936922061e-01,0.63569369,0.64616346
greedy,0,492,4927.67808291,6.356209274722e-01,0.63562093,0.6461753
greedy,0,493,4942.44917099,6.353809860095e-01,0.63538099,0.64617255
greedy,0,494,4938.79343241,6.354557118794e-01,0.63545571,0.64617048
greedy,0,495,4945.91263983,6.355330954196e-01,0.6355331,0.64613579
greedy,0,496,4950.17323814,6.356388113516e-01,0.63563881,0.6460962
greedy,0,497,4950.99616976,6.369326547666e-01,0.63693265,0.64603298
greedy,0,498,4949.672265,6.367656661115e-01,0.63676567,0.64595359
greedy,0,499,4950.48951562,6.377671014960e-01,0.6377671,0.64591754
greedy,0,500,4946.99531849,6.374540225946e-01,0.63745402,0.64590841
greedy,1,1,2511.89108663,9.660995407496e-02,0.09660995,0.68317793
greedy,1,2,3084.21717006,1.321095948612e-01,0.13210959,0.67496795
greedy,1,3,3216.76862482,4.274267446711e-01,0.42742674,0.65550866
greedy,1,4,3955.98465236,4.288707691443e-01,0.42887077,0.649752
greedy,1,5,3981.39755468,4.752095965232e-01,0.4752096,0.64622646
greedy,1,6,4825.50521691,4.922791187667e-01,0.49227912,0.64571099
greedy,1,7,4683.35447282,5.315418218909e-01,0.53154182,0.64136852
greedy,1,8,4460.33283813,5.217289240158e-01,0.52172892,0.6430136
greedy,1,9,4443.75097487,5.581522582533e-01,0.55815226,0.64409731
greedy,1,10,4339.32661514,5.571262432977e-01,0.55712624,0.64268489
greedy,1,11,4322.63541833,5.780976936734e-01,0.57809769,0.63976237
greedy,1,12,4225.48629579,5.808294459540e-01,0.58082945,0.63975093
greedy,1,13,4616.25352186,5.885492164175e-01,0.58854922,0.64035414
greedy,1,14,4650.17504011,6.026197375396e-01,0.60261974,0.6410238
greedy,1,15,4604.66789335,6.184249169809e-01,0.61842492,0.64099684
greedy,1,16,4481.13935907,6.142754521734e-01,0.61427545,0.63994344
greedy,1,17,4353.05064681,6.125991273708e-01,0.61259913,0.64015424
greedy,1,18,4324.04013834,6.229884990614e-01,0.6229885,0.64087072
greedy,1,19,4256.39058622,6.295049628464e-01,0.62950496,0.64197501
greedy,1,20,4244.67484817,6.392463249866e-01,0.63924632,0.64395846
greedy,1,21,4256.34920536,6.431587563780e-01,0.64315876,0.64520286
greedy,1,22,4467.04048436,6.424138111711e-01,0.64241381,0.64551278
greedy,1,23,4626.32765179,6.482562072376e-01,0.64825621,0.64602422
greedy,1,24,4727.97069434,6.500412424083e-01,0.65004124,0.64625003
greedy,1,25,4847.79429799,6.495050971881e-01,0.6495051,0.6459898
greedy,1,26,4808.86290826,6.491752122878e-01,0.64917521,0.64502924
greedy,1,27,4834.53205396,6.641925580212e-01,0.66419256,0.64477272
greedy,1,28,4914.81829952,6.598161254027e-01,0.65981613,0.64463006
greedy,1,29,4841.73140891,6.626715918998e-01,0.66267159,0.64380153
greedy,1,30,4911.47156662,6.614014862886e-01,0.66140149,0.64370019
greedy,1,31,4864.72005527,6.706282733038e-01,0.67062827,0.64286151
greedy,1,32,4814.50831583,6.683302701018e-01,0.66833027,0.64321686
greedy,1,33,4754.06298952,6.705742704161e-01,0.67057427,0.64366516
greedy,1,34,4733.87914587,6.702688332425e-01,0.67026883,0.64449982
greedy,1,35,4782.32483568,6.753704429302e-01,0.67537044,0.64478831
greedy,1,36,4696.64888821,6.647570571938e-01,0.66475706,0.64361433
greedy,1,37,4738.22635244,6.730357934135e-01,0.67303579,0.64343687
greedy,1,38,4798.58981357,6.660367167338e-01,0.66603672,0.64397024
greedy,1,39,4800.95718477,6.754674126138e-01,0.67546741,0.64442279
greedy,1,40,4836.0734104,6.727284334833e-01,0.67272843,0.64454512
greedy,1,41,4793.89975207,6.747223323053e-01,0.67472233,0.64457682
greedy,1,42,4802.75547921,6.759841383509e-01,0.67598414,0.64469474
greedy,1,43,4835.73467859,6.763143526429e-01,0.67631435,0.64457115
greedy,1,44,4828.39256001,6.720953680999e-01,0.67209537,0.64435438
greedy,1,45,4852.00261795,6.750501644932e-01,0.67505016,0.64477431
greedy,1,46,4883.53939196,6.795365927245e-01,0.67953659,0.64486857
greedy,1,47,4833.98840847,6.785856962309e-01,0.6785857,0.64448177
greedy,1,48,4794.60516915,6.752121517928e-01,0.67521215,0.64470262
greedy,1,49,4870.8773223,6.811904695964e-01,0.68119047,0.64467652
greedy,1,50,4982.74613534,6.777251931998e-01,0.67772519,0.64470986
greedy,1,51,4971.63143153,6.789700128227e-01,0.67897001,0.64420404
greedy,1,52,4967.58304529,6.788613999899e-01,0.6788614,0.6441644
greedy,1,53,4930.03268254,6.810656627556e-01,0.68106566,0.64414151
greedy,1,54,4934.10195569,6.795712266904e-01,0.67957123,0.64451112
greedy,1,55,5013.23029004,6.843278287354e-01,0.68432783,0.64504138
greedy,1,56,4977.64010364,6.804986707675e-01,0.68049867,0.64497441
greedy,1,57,4997.72115044,6.880686189928e-01,0.68806862,0.6454393
greedy,1,58,5120.86078787,6.842256094570e-01,0.68422561,0.64570257
greedy,1,59,5093.22517744,6.888907907204e-01,0.68889079,0.64534774
greedy,1,60,5153.30466307,6.853196574406e-01,0.68531966,0.64530137
greedy,1,61,5135.47474216,6.897583040076e-01,0.6897583,0.64527893
greedy,1,62,5237.34165253,6.849641617356e-01,0.68496416,0.64534354
greedy,1,63,5194.02983502,6.817714105069e-01,0.68177141,0.64459449
greedy,1,64,5177.13455055,6.820688019285e-01,0.6820688,0.64458834
greedy,1,65,5147.24464401,6.821796741520e-01,0.68217967,0.64508584
greedy,1,66,5099.58612036,6.796300013018e-01,0.67963,0.64526949
greedy,1,67,5067.90585662,6.813347913796e-01,0.68133479,0.64595195
greedy,1,68,5097.24478847,6.783672663619e-01,0.67836727,0.64632674
greedy,1,69,5103.1967656,6.798358237890e-01,0.67983582,0.64671884
greedy,1,70,5108.67547901,6.779593028970e-01,0.6779593,0.64700783
greedy,1,71,5128.90822798,6.792457175286e-01,0.67924572,0.64698411
greedy,1,72,5088.4270866,6.769867954092e-01,0.6769868,0.64718465
greedy,1,73,5082.51293837,6.748492200036e-01,0.67484922,0.64743765
greedy,1,74,5100.86053322,6.732760671195e-01,0.67327607,0.64802054
greedy,1,75,5100.18989084,6.740374490828e-01,0.67403745,0.6480012
greedy,1,76,5076.38943943,6.752027839721e-01,0.67520278,0.64847094
greedy,1,77,5074.48323263,6.783061041167e-01,0.6783061,0.6488081
greedy,1,78,5059.88392688,6.789309364495e-01,0.67893094,0.64882808
greedy,1,79,5043.56255943,6.792818013736e-01,0.6792818,0.64926165
greedy,1,80,5023.74061065,6.811054101770e-01,0.68110541,0.64956325
greedy,1,81,5040.17927926,6.807016283283e-01,0.68070163,0.64969207
greedy,1,82,5076.51830715,6.804037897182e-01,0.68040379,0.64959585
greedy,1,83,5059.92921162,6.800592547968e-01,0.68005925,0.649403
greedy,1,84,5034.45001399,6.802451669574e-01,0.68024517,0.64945364
greedy,1,85,5000.55106296,6.767326024972e-01,0.6767326,0.64918922
greedy,1,86,4973.9564896,6.757656087512e-01,0.67576561,0.64907684
greedy,1,87,4980.33087291,6.734523505698e-01,0.67345235,0.64963881
greedy,1,88,4970.80473163,6.737391333681e-01,0.67373913,0.64999493
greedy,1,89,4972.52295895,6.719356328862e-01,0.67193563,0.65000889
greedy,1,90,4976.24233768,6.737006583881e-01,0.67370066,0.65009331
greedy,1,91,4954.92473589,6.737930637521e-01,0.67379306,0.65004406
greedy,1,92,4972.41600492,6.731483653192e-01,0.67314837,0.65036194
greedy,1,93,4974.39118419,6.715954375015e-01,0.67159544,0.65056808
greedy,1,94,4987.80493088,6.697103830146e-01,0.66971038,0.65085368
greedy,1,95,5000.74854848,6.692625846564e-01,0.66926258,0.65104598
greedy,1,96,4979.65209855,6.682837878759e-01,0.66828379,0.651095
greedy,1,97,4974.64295658,6.666228852262e-01,0.66662289,0.65171854
greedy,1,98,4969.75014984,6.653400015597e-01,0.66534,0.65224029
greedy,1,99,4948.52315288,6.648931396362e-01,0.66489314,0.65265189
greedy,1,100,4953.01819476,6.638585602036e-01,0.66385856,0.65289966
greedy,1,101,4949.21408701,6.640779149544e-01,0.66407791,0.65308364
greedy,1,102,4931.3065232,6.630517987741e-01,0.6630518,0.65340655
greedy,1,103,4910.98810405,6.621402405054e-01,0.66214024,0.65363218
greedy,1,104,4905.97276121,6.614673389586e-01,0.66146734,0.6536948
greedy,1,105,4953.24718881,6.619286174918e-01,0.66192862,0.65396452
greedy,1,106,4944.02130399,6.608204928095e-01,0.66082049,0.65422506
greedy,1,107,4941.80011288,6.608564514457e-01,0.66085645,0.65436439
greedy,1,108,4957.54844004,6.621182785519e-01,0.66211828,0.65434274
greedy,1,109,4977.11854358,6.636382782095e-01,0.66363828,0.65457614
greedy,1,110,4957.83263431,6.621751648986e-01,0.66217516,0.65419509
greedy,1,111,4938.39768084,6.621681708617e-01,0.66216817,0.65424951
greedy,1,112,4971.29202363,6.605908655905e-01,0.66059087,0.65419824
greedy,1,113,4952.00626784,6.599561666450e-01,0.65995617,0.65418649
greedy,1,114,4971.31094629,6.579098054007e-01,0.65790981,0.65418163
greedy,1,115,4957.27143707,6.591259838124e-01,0.65912598,0.6536579
greedy,1,116,4962.4035699,6.615609001068e-01,0.6615609,0.65361674
greedy,1,117,4944.9947131,6.618185877804e-01,0.66181859,0.65319556
greedy,1,118,4934.92807316,6.616655243752e-01,0.66166552,0.6529865
greedy,1,119,4937.60100706,6.617862379247e-01,0.66178624,0.65263023
greedy,1,120,4944.21314885,6.623611293658e-01,0.66236113,0.65248076
greedy,1,121,4954.8460614,6.632971234617e-01,0.66329712,0.65236855
greedy,1,122,4980.11999436,6.632237589217e-01,0.66322376,0.65224921
greedy,1,123,4974.06219459,6.641385582170e-01,0.66413856,0.65223682
greedy,1,124,4980.99163322,6.626136165766e-01,0.66261362,0.65201875
greedy,1,125,4978.34537672,6.655136974075e-01,0.6655137,0.65197974
greedy,1,126,5004.38894313,6.647591635155e-01,0.66475916,0.65199805
greedy,1,127,5006.0840857,6.663828734713e-01,0.66638287,0.65175048
greedy,1,128,4995.97302779,6.655424581547e-01,0.66554246,0.65163675
greedy,1,129,4984.85283022,6.643163622308e-01,0.66431636,0.65115941
greedy,1,130,4972.23047668,6.639398993048e-01,0.6639399,0.6508396
greedy,1,131,4957.79370189,6.639452185050e-01,0.66394522,0.65087618
greedy,1,132,4945.5903011,6.641548516570e-01,0.66415485,0.65080893
greedy,1,133,4932.48730663,6.645880914729e-01,0.66458809,0.65057098
greedy,1,134,4922.18015083,6.656016774604e-01,0.66560168,0.65042991
greedy,1,135,4956.36223966,6.635857669932e-01,0.66358577,0.65029469
greedy,1,136,4968.12643813,6.641151378251e-01,0.66411514,0.65043328
greedy,1,137,4992.81939222,6.630955538199e-01,0.66309555,0.65046523
greedy,1,138,4983.26614741,6.637800819734e-01,0.66378008,0.650297
greedy,1,139,4974.15356837,6.645427356264e-01,0.66454274,0.65003111
greedy,1,140,4970.44139343,6.651327038326e-01,0.6651327,0.6500102
greedy,1,141,4958.26834138,6.647240598320e-01,0.66472406,0.64995232
greedy,1,142,4951.94633497,6.666335695213e-01,0.66663357,0.64990366
greedy,1,143,4983.17180644,6.650736677836e-01,0.66507367,0.64976598
greedy,1,144,4997.15070162,6.648013867685e-01,0.66480139,0.64979952
greedy,1,145,5024.60021352,6.639613830187e-01,0.66396138,0.64967852
greedy,1,146,5009.19363021,6.643648181071e-01,0.66436482,0.64930487
greedy,1,147,5038.41397482,6.638623600931e-01,0.66386236,0.64910745
greedy,1,148,5055.84734225,6.634395425429e-01,0.66343954,0.64910983
greedy,1,149,5045.93708663,6.628613644643e-01,0.66286136,0.64912366
greedy,1,150,5031.75081741,6.624968693074e-01,0.66249687,0.64918682
greedy,1,151,5047.6428067,6.645282606442e-01,0.66452826,0.64932784
greedy,1,152,5041.33953314,6.647103500576e-01,0.66471035,0.6494105
greedy,1,153,5052.33930264,6.649754625785e-01,0.66497546,0.64933302
greedy,1,154,5041.03885177,6.649063286661e-01,0.66490633,0.64909854
greedy,1,155,5041.28912851,6.661209700035e-01,0.66612097,0.64900606
greedy,1,156,5022.82637642,6.654021561696e-01,0.66540216,0.64887804
greedy,1,157,5013.03692588,6.658185969809e-01,0.6658186,0.64872012
greedy,1,158,5015.21896053,6.664305258239e-01,0.66643053,0.64862286
greedy,1,159,5019.52148366,6.678310849732e-01,0.66783108,0.64857882
greedy,1,160,5021.27894191,6.707625903198e-01,0.67076259,0.64861558
greedy,1,161,5021.53998197,6.730907168417e-01,0.67309072,0.64857427
greedy,1,162,5011.20189112,6.727980261662e-01,0.67279803,0.64854408
greedy,1,163,5001.61696354,6.727430895475e-01,0.67274309,0.64856981
greedy,1,164,5032.83241153,6.727766303102e-01,0.67277663,0.64849511
greedy,1,165,5022.97932318,6.717120203692e-01,0.67171202,0.64833533
greedy,1,166,5010.76222442,6.711700163452e-01,0.67117002,0.64834199
greedy,1,167,4999.23658371,6.716801756468e-01,0.67168018,0.64851148
greedy,1,168,4986.73095249,6.709512382361e-01,0.67095124,0.64863915
greedy,1,169,4981.59404674,6.727724911407e-01,0.67277249,0.6486454
greedy,1,170,5013.82450337,6.711198547080e-01,0.67111985,0.64878703
greedy,1,171,5007.70814889,6.731225491357e-01,0.67312255,0.64871911
greedy,1,172,5000.79474277,6.720974852619e-01,0.67209749,0.64869358
greedy,1,173,5002.64820547,6.727030400767e-01,0.67270304,0.64875559
greedy,1,174,4996.23384941,6.729239347082e-01,0.67292393,0.64871718
greedy,1,175,4998.19479278,6.741605754469e-01,0.67416058,0.64855543
greedy,1,176,4993.90591345,6.754260651258e-01,0.67542607,0.64862746
greedy,1,177,4982.80200046,6.764583576745e-01,0.67645836,0.6485611
greedy,1,178,4986.6349156,6.766918966790e-01,0.6766919,0.64859844
greedy,1,179,4992.24326012,6.774270253781e-01,0.67742703,0.64859444
greedy,1,180,4983.45650926,6.769378342578e-01,0.67693783,0.64864752
greedy,1,181,4982.28549721,6.782784543383e-01,0.67827845,0.64875133
greedy,1,182,4971.20335836,6.779071948385e-01,0.67790719,0.64876273
greedy,1,183,4969.29640941,6.782946738219e-01,0.67829467,0.64887263
greedy,1,184,4978.75904587,6.797444954868e-01,0.6797445,0.64884057
greedy,1,185,4987.65113766,6.819123463285e-01,0.68191235,0.64872066
greedy,1,186,4985.6063231,6.819939775906e-01,0.68199398,0.64869447
greedy,1,187,4993.9486049,6.832552979469e-01,0.6832553,0.64857185
greedy,1,188,5001.33077838,6.828552516051e-01,0.68285525,0.6484043
greedy,1,189,4997.10031352,6.830374272728e-01,0.68303743,0.6483321
greedy,1,190,4990.5559236,6.826633708134e-01,0.68266337,0.64843878
greedy,1,191,4978.92269068,6.827393903464e-01,0.68273939,0.64852082
greedy,1,192,4975.75424088,6.827480497397e-01,0.68274805,0.64855856
greedy,1,193,4968.51276822,6.838403220104e-01,0.68384032,0.64864137
greedy,1,194,4973.16160544,6.827469515669e-01,0.68274695,0.64862438
greedy,1,195,4964.10734229,6.827359814701e-01,0.68273598,0.64880086
greedy,1,196,4952.35456906,6.827141016038e-01,0.6827141,0.64887588
greedy,1,197,4947.78186292,6.825449062602e-01,0.68254491,0.6488528
greedy,1,198,4958.81580497,6.822363163118e-01,0.68223632,0.64882878
greedy,1,199,4957.42077002,6.823392025458e-01,0.6823392,0.64885617
greedy,1,200,4959.39984713,6.825199572341e-01,0.68251996,0.64894061
greedy,1,201,4955.33210914,6.824335401667e-01,0.68243354,0.64900479
greedy,1,202,4952.7969757,6.817595627065e-01,0.68175956,0.64898447
greedy,1,203,4952.82987759,6.816212614920e-01,0.68162126,0.64899795
greedy,1,204,4951.19859666,6.826909411582e-01,0.68269094,0.64909271
greedy,1,205,4956.43743186,6.826028536798e-01,0.68260285,0.64910116
greedy,1,206,4960.73663194,6.828066501013e-01,0.68280665,0.64918776
greedy,1,207,4992.82242212,6.822973455342e-01,0.68229735,0.64919053
greedy,1,208,4995.85920521,6.828990627849e-01,0.68289906,0.64921972
greedy,1,209,5018.76868823,6.824658966489e-01,0.6824659,0.64926226
greedy,1,210,5008.30347405,6.823711962121e-01,0.6823712,0.64926679
greedy,1,211,5003.91825991,6.827000852450e-01,0.68270009,0.64938616
greedy,1,212,4995.8555554,6.829959542079e-01,0.68299595,0.64946381
greedy,1,213,4991.53647203,6.828881898170e-01,0.68288819,0.64951457
greedy,1,214,4983.83426272,6.831264091769e-01,0.68312641,0.64964388
greedy,1,215,4976.72617368,6.834009305971e-01,0.68340093,0.64986244
greedy,1,216,4985.88873517,6.834632463992e-01,0.68346325,0.64988267
greedy,1,217,4983.25456258,6.834204570167e-01,0.68342046,0.64991229
greedy,1,218,4985.51736852,6.829576201463e-01,0.68295762,0.6499281
greedy,1,219,4987.24280056,6.830097415363e-01,0.68300974,0.64995974
greedy,1,220,4982.11740288,6.836470843702e-01,0.68364708,0.65000374
